1507924320,13-Oct-2017 15:52,90.0
1507924560,13-Oct-2017 15:56,94.0
1507924980,13-Oct-2017 16:03,107.0
1507925280,13-Oct-2017 16:08,104.0
1507925520,13-Oct-2017 16:12,116.0
1507926420,13-Oct-2017 16:27,74.0
1507926720,13-Oct-2017 16:32,90.0
1507927740,13-Oct-2017 16:49,103.0
1507927860,13-Oct-2017 16:51,112.0
1507928460,13-Oct-2017 17:01,106.0
1507928640,13-Oct-2017 17:04,90.0
1507929000,13-Oct-2017 17:10,103.0
1507929060,13-Oct-2017 17:11,105.0
1507929540,13-Oct-2017 17:19,106.0
1507929720,13-Oct-2017 17:22,104.0
1507929960,13-Oct-2017 17:26,103.0
1507930620,13-Oct-2017 17:37,82.0
1507930800,13-Oct-2017 17:40,97.0
1507932120,13-Oct-2017 18:02,90.0
1507933260,13-Oct-2017 18:21,98.0
1507933380,13-Oct-2017 18:23,97.0
1507936860,13-Oct-2017 19:21,65.0
1507936980,13-Oct-2017 19:23,73.0
1507938000,13-Oct-2017 19:40,98.0
1507938300,13-Oct-2017 19:45,83.0
1507939020,13-Oct-2017 19:57,106.0
1507939740,13-Oct-2017 20:09,93.0
1507940220,13-Oct-2017 20:17,81.0
1507940820,13-Oct-2017 20:27,88.0
1507940940,13-Oct-2017 20:29,85.0
1507941840,13-Oct-2017 20:44,106.0
1507942140,13-Oct-2017 20:49,112.0
1507942500,13-Oct-2017 20:55,102.0
1507943460,13-Oct-2017 21:11,104.0
1507944060,13-Oct-2017 21:21,99.0
1507944240,13-Oct-2017 21:24,102.0
1507944420,13-Oct-2017 21:27,116.0
1507944900,13-Oct-2017 21:35,99.0
1507945260,13-Oct-2017 21:41,113.0
1507945740,13-Oct-2017 21:49,104.0
1507946280,13-Oct-2017 21:58,100.0
1507947120,13-Oct-2017 22:12,106.0
1507947420,13-Oct-2017 22:17,115.0
1507947540,13-Oct-2017 22:19,104.0
1507947960,13-Oct-2017 22:26,103.0
1507948020,13-Oct-2017 22:27,101.0
1507948380,13-Oct-2017 22:33,88.0
1507948800,13-Oct-2017 22:40,102.0
1507949040,13-Oct-2017 22:44,105.0
1507949340,13-Oct-2017 22:49,94.0
1507949580,13-Oct-2017 22:53,100.0
1507950120,13-Oct-2017 23:02,103.0
1507950360,13-Oct-2017 23:06,99.0
1507950540,13-Oct-2017 23:09,102.0
1507950720,13-Oct-2017 23:12,91.0
1507951140,13-Oct-2017 23:19,97.0
1507951620,13-Oct-2017 23:27,88.0
1507951860,13-Oct-2017 23:31,65.0
1507952220,13-Oct-2017 23:37,68.0
1507952520,13-Oct-2017 23:42,67.0
1507952700,13-Oct-2017 23:45,90.0
1507953060,13-Oct-2017 23:51,98.0
1507953180,13-Oct-2017 23:53,76.0
1507953720,14-Oct-2017 00:02,90.0
1507953840,14-Oct-2017 00:04,93.0
1507954080,14-Oct-2017 00:08,97.0
1507954440,14-Oct-2017 00:14,107.0
1507954740,14-Oct-2017 00:19,103.0
1507955220,14-Oct-2017 00:27,102.0
1507955580,14-Oct-2017 00:33,104.0
1507957440,14-Oct-2017 01:04,97.0
1507958220,14-Oct-2017 01:17,107.0
1507958280,14-Oct-2017 01:18,104.0
1507958940,14-Oct-2017 01:29,103.0
1507959120,14-Oct-2017 01:32,91.0
1507959240,14-Oct-2017 01:34,97.0
1507960260,14-Oct-2017 01:51,93.0
1507960800,14-Oct-2017 02:00,97.0
1507961160,14-Oct-2017 02:06,97.0
1507961340,14-Oct-2017 02:09,97.0
1507961880,14-Oct-2017 02:18,97.0
1507961940,14-Oct-2017 02:19,97.0
1507962960,14-Oct-2017 02:36,88.0
1507963740,14-Oct-2017 02:49,88.0
