1509541383.999,28.7966726,-81.3115767
1509541395.999,28.7955672,-81.3109786
1509541529.0,28.786825,-81.3081873
1509541664.999,28.784513,-81.3016697
1509541786.999,28.7652177,-81.2721815
1509541910.361,28.7342831,-81.2521775
1509542054.999,28.6946404,-81.2297658
1509542182.203,28.6624,-81.2297038
1509542389.602,28.6552376,-81.223876
1509542534.654,28.6496102,-81.2082514
1509542856.865,28.5984692,-81.2077992
1509543218.701,28.5975297,-81.2001033
1509543222.732,28.5972366,-81.2007345
1509545352.011,28.6014432,-81.1994277
1509549162.917,28.5969864,-81.2009016
1509553970.006,28.5995125,-81.2002674
1509554381.999,28.5973242,-81.2010744
1509554527.748,28.5973908,-81.2009335
1509559817.998,28.5971214,-81.2009441
1509559836.998,28.5975251,-81.2035475
1509559982.998,28.6014985,-81.2074747
1509560118.998,28.6101935,-81.2074615
1509560261.999,28.6286038,-81.2078675
1509560387.998,28.6423955,-81.2079576
1509560618.998,28.6557152,-81.2116399
1509560740.403,28.6563583,-81.2310669
1509560889.999,28.6543704,-81.2388861
1509560974.807,28.6546172,-81.2363614
1509561335.501,28.654518,-81.2362209
1509562138.655,28.6544298,-81.2362026
1509562419.264,28.6547343,-81.2364038
1509563041.208,28.6547685,-81.2364771
1509563045.853,28.6563078,-81.2353525
1509563327.705,28.6454563,-81.2081221
1509563577.44,28.6164943,-81.2078047
1509563812.646,28.5998326,-81.2083869
1509564182.716,28.5998458,-81.2082313
1509564648.009,28.5998768,-81.2082694
1509564754.104,28.5982393,-81.206517
1509564756.035,28.5987392,-81.2056717
1509567849.516,28.5992079,-81.2052333
1509568104.989,28.5987187,-81.2049808
1509568257.038,28.6007197,-81.2038753
1509568420.181,28.5997715,-81.2008921
1509568767.968,28.5997896,-81.2012489
1509571460.424,28.5997789,-81.2002091
1509571535.18,28.599779,-81.2007821
1509571641.022,28.6007163,-81.2030269
1509571832.964,28.5992509,-81.2051934
1509572110.407,28.6022719,-81.2056956
1509572234.975,28.6133332,-81.2074243
1509572390.878,28.6385299,-81.208036
1509572519.719,28.6531445,-81.2083087
1509572721.268,28.6554383,-81.215414
1509572875.648,28.6553665,-81.2188248
1509573029.06,28.6554073,-81.2236115
1509573181.778,28.6559034,-81.227314
1509573590.99,28.7581141,-81.2691066
1509573817.437,28.7863718,-81.300922
1509573986.639,28.7946412,-81.3082272
1509574103.876,28.7966804,-81.3114723
1509574412.972,28.7968086,-81.3114618
1509590104.414,28.7965516,-81.3115027
1509590407.197,28.7869404,-81.3419337
1509590724.096,28.7488117,-81.3661258
1509591012.956,28.6870908,-81.3953464
1509591357.957,28.6831706,-81.4068165
1509591365.001,28.6832548,-81.4067142
1509593812.731,28.6831535,-81.4070382
1509622982.732,28.6832186,-81.4070673
1509625675.836,28.6831617,-81.4070347
1509625676.819,28.6822163,-81.4075442
1509625821.365,28.6803942,-81.4026813
1509625962.998,28.6726047,-81.3995682
1509626132.998,28.6726592,-81.390664
1509626253.361,28.6691267,-81.3790397
1509626395.998,28.6663421,-81.3741794
1509626555.342,28.6633951,-81.3660696
1509626683.344,28.6632608,-81.3495135
1509626811.319,28.6602659,-81.3411068
1509626941.332,28.6469553,-81.3209311
1509627063.309,28.6472993,-81.2923469
1509627185.335,28.647535,-81.2732512
1509627326.0,28.6345935,-81.2665132
1509627574.999,28.6184926,-81.2645837
1509627709.999,28.6086353,-81.2576564
1509627865.999,28.5973553,-81.2466278
1509627992.999,28.5975969,-81.2197467
1509628147.999,28.5997133,-81.205362
1509628416.0,28.5996336,-81.2039296
1509629443.676,28.5999169,-81.2003433
1509632130.998,28.5999123,-81.2003941
1509633344.893,28.6303615,-81.2078548
1509633658.786,28.6696583,-81.2077022
1509633980.604,28.6792206,-81.1809728
1509634296.991,28.7082005,-81.1255675
1509634610.607,28.7515121,-81.1353598
1509634967.735,28.7851386,-81.1548525
1509635255.707,28.7862353,-81.156058
1509635257.518,28.7861218,-81.1560584
1509635570.694,28.7857832,-81.2014569
1509636154.894,28.7861096,-81.1561068
1509638464.728,28.7861218,-81.1560584
1509638785.988,28.757961,-81.1426512
1509639134.021,28.7336771,-81.1158302
1509639139.001,28.7336537,-81.115746
1509639475.0,28.7337806,-81.1160219
1509639776.567,28.7752753,-81.1489333
1509640023.999,28.7859139,-81.1560306
1509640024.659,28.786115,-81.1561399
1509640340.499,28.7861372,-81.1916793
1509642195.039,28.7862012,-81.1562122
1509643471.962,28.7861099,-81.1561181
1509647133.581,28.786115,-81.1561399
1509647216.045,28.7823085,-81.1546916
1509647542.7,28.751686,-81.135555
1509647762.291,28.7169383,-81.1171124
1509647893.318,28.6961805,-81.1398539
1509648039.998,28.6834151,-81.171425
1509648162.998,28.662686,-81.1763743
1509648288.999,28.6560139,-81.1863871
1509648451.0,28.6558917,-81.2020367
1509648606.361,28.6555848,-81.2257812
1509648742.35,28.6564236,-81.2367809
1509648876.302,28.6520636,-81.2430996
1509649040.322,28.6477335,-81.2659271
1509649162.281,28.6474113,-81.288711
1509649323.384,28.6470976,-81.3136365
1509649543.998,28.6443214,-81.3227063
1509652078.998,28.644341,-81.322719
1509652082.469,28.6446525,-81.3229909
1509652411.603,28.6448373,-81.3235988
1509656201.01,28.6444719,-81.3229617
1509658017.736,28.6582656,-81.3368167
1509658344.478,28.6851304,-81.3329779
1509658656.289,28.7073353,-81.3263531
1509658967.349,28.7266192,-81.3137877
1509659141.337,28.7285781,-81.3118979
1509659263.999,28.729986,-81.3104371
1509659400.317,28.7431659,-81.2976488
1509659549.327,28.7595879,-81.2857206
1509660098.748,28.7897034,-81.3081398
1509661000.86,28.7966795,-81.3118578
1509661012.0,28.7967171,-81.3117698
1509663609.062,28.7964292,-81.3117713
1509679913.986,28.7966044,-81.3114984
1509680250.741,28.7865153,-81.3322852
1509680562.609,28.7459796,-81.3670929
1509680876.733,28.6872706,-81.4024643
1509681177.995,28.6831657,-81.4068104
1509681187.0,28.6831988,-81.4068007
1509684680.938,28.6832019,-81.4071655
1509710152.999,28.6832011,-81.4070557
1509713517.374,28.6832116,-81.4070536
1509713589.999,28.6812182,-81.406055
1509713714.999,28.6729301,-81.4026733
1509713834.999,28.672648,-81.3922261
1509713957.999,28.6691575,-81.377298
1509714262.0,28.6637771,-81.3714616
1509714420.0,28.6631157,-81.358038
1509714553.325,28.6631674,-81.345785
1509714695.0,28.6506171,-81.3274144
1509714826.999,28.6471139,-81.3004966
1509714957.998,28.6475768,-81.2714671
1509715083.998,28.6480999,-81.245544
1509715213.215,28.6446436,-81.2321117
1509715343.236,28.640928,-81.2336217
1509715539.279,28.6380694,-81.2081008
1509715679.998,28.6082176,-81.2076808
1509715837.999,28.6055316,-81.2014093
1509715974.999,28.6052701,-81.1974701
1509716090.098,28.6041547,-81.1970754
1509716300.209,28.6018736,-81.199024
1509719148.498,28.6016843,-81.1978546
1509719621.117,28.6054954,-81.194616
1509719960.439,28.647205,-81.2080546
1509720358.276,28.6561481,-81.2285179
1509720694.0,28.7436859,-81.2598346
1509721039.831,28.7906121,-81.3357889
1509721357.979,28.7271645,-81.3738794
1509721674.0,28.6871549,-81.4021619
1509721974.934,28.68319,-81.4070683
1509721985.998,28.6832341,-81.4071
1509724379.347,28.6832405,-81.4070694
1509737755.002,28.6830734,-81.4069564
1509737892.999,28.6830179,-81.4069857
1509738062.0,28.679305,-81.4026819
1509738175.002,28.6726565,-81.4004022
1509738313.164,28.6690778,-81.381481
1509738435.999,28.6646213,-81.3740848
1509738619.18,28.6637884,-81.3704992
1509738744.165,28.6630672,-81.3516763
1509738914.197,28.6591258,-81.3388605
1509739034.194,28.6515255,-81.3285824
1509739168.198,28.6470088,-81.3069443
1509739312.0,28.6463174,-81.2793513
1509739440.185,28.6254207,-81.2817465
1509739579.197,28.6122773,-81.2785534
1509739722.157,28.5992323,-81.2677236
1509739858.169,28.5973787,-81.245369
1509739992.0,28.5974098,-81.2354288
1509740122.187,28.5975386,-81.2177059
1509744172.425,28.6035226,-81.2021722
1509745286.999,28.5977669,-81.2253642
1509745446.999,28.5975969,-81.236299
1509745581.265,28.597592,-81.2371544
1509745749.319,28.5975682,-81.2409876
1509745941.0,28.5985461,-81.2429031
1509746252.0,28.5984914,-81.2429791
1509746496.0,28.5983214,-81.243109
1509746498.22,28.5975689,-81.2442492
1509746627.307,28.5993076,-81.2481916
1509746762.163,28.6105689,-81.2581725
1509746898.165,28.6377954,-81.2422991
1509747018.174,28.667091,-81.2275519
1509747206.193,28.6902462,-81.2312464
1509747337.164,28.6947901,-81.2604489
1509747471.165,28.7053432,-81.2771667
1509747603.144,28.7021201,-81.294052
1509747726.164,28.6981916,-81.3113556
1509747948.312,28.6979615,-81.3263877
1509748081.999,28.6979105,-81.3400206
1509748234.349,28.6979128,-81.3420224
1509748416.375,28.6978903,-81.3451095
1509748558.998,28.6979488,-81.3597042
1509748679.998,28.695867,-81.3800015
1509748812.0,28.689575,-81.3909495
1509748994.0,28.6903896,-81.3989971
1509749076.0,28.6933504,-81.3982886
1509750000.998,28.693113,-81.3983057
1509754936.803,28.6930381,-81.3986655
1509758418.017,28.6929642,-81.3985466
1509807247.427,28.7966286,-81.3115825
1509807251.481,28.7965149,-81.3115591
1509807664.0,28.7966005,-81.3115147
1509842939.0,28.7967106,-81.3115716
1509843035.919,28.7964278,-81.3143989
1509843154.318,28.7863179,-81.3149306
1509843289.0,28.7721276,-81.2894022
1509843408.293,28.7493455,-81.2656927
1509843539.0,28.7171241,-81.2418353
1509843679.0,28.6787775,-81.2261282
1509843792.0,28.6471471,-81.2372543
1509843934.999,28.6167444,-81.2587766
1509844074.998,28.5973052,-81.2484047
1509844164.998,28.596935,-81.2442634
1509844357.999,28.5969631,-81.2443386
1509846872.498,28.5853984,-81.2088431
1509846876.494,28.5854415,-81.2088169
1509848312.824,28.5854307,-81.2089642
1509851049.387,28.5853658,-81.2088297
1509851170.0,28.5854109,-81.2088893
1509851335.51,28.5858822,-81.2086718
1509851473.001,28.585468,-81.2088177
1509852320.447,28.599324,-81.2677663
1509852633.734,28.6254305,-81.3052162
1509852946.819,28.6557347,-81.3335985
1509853258.899,28.6638922,-81.3765535
1509853575.485,28.6699152,-81.4190546
1509853898.162,28.679734,-81.4216943
1509854941.709,28.6839531,-81.4171862
1509855949.271,28.6840578,-81.4171203
1509858163.658,28.6831558,-81.4070446
1509858170.599,28.6831474,-81.4070408
1509858948.511,28.6832376,-81.4070807
1509859607.175,28.683172,-81.4071399
1509889852.907,28.6831329,-81.407214
1509889927.981,28.6812717,-81.4068718
1509890051.476,28.6870622,-81.4020982
1509890231.0,28.7111195,-81.379184
1509890404.079,28.7170543,-81.3770673
1509890539.32,28.7206459,-81.3758634
1509890668.313,28.7293178,-81.3727316
1509890796.316,28.7642734,-81.3602513
1509890949.999,28.7863626,-81.3478648
1509891093.999,28.7863951,-81.3329868
1509891223.999,28.7864218,-81.3165995
1509891363.998,28.7956676,-81.3118077
1509891418.351,28.7965602,-81.3114332
1509891625.12,28.796629,-81.3116262
1509891766.989,28.7964385,-81.311445
1509935890.999,28.7966859,-81.3115258
1509937616.048,28.79681,-81.3114407
1509937676.6,28.7965778,-81.3114613
1509937747.784,28.7956817,-81.3144395
1509938007.3,28.786768,-81.3408238
1509938138.0,28.7865288,-81.3408429
1509938270.998,28.7868799,-81.3444416
1509938450.848,28.7708425,-81.3583015
1509938583.998,28.735412,-81.3713791
1509938704.998,28.7025077,-81.3835486
1509938839.998,28.6676676,-81.3887383
1509939002.0,28.6619551,-81.3832208
1509939148.0,28.6618726,-81.3782935
1509939221.142,28.6587406,-81.377522
1509941892.504,28.6584329,-81.3772532
1509947366.999,28.6586425,-81.3774239
1509953994.0,28.6586309,-81.3774399
1509954048.0,28.6609275,-81.3780559
1509954177.0,28.6620952,-81.3890114
1509954298.0,28.6673051,-81.4025993
1509954426.998,28.6792298,-81.4024585
1509954558.998,28.6831894,-81.4067362
1509954610.998,28.6832101,-81.4068235
1509954911.268,28.6832043,-81.4069066
1509971159.096,28.6831403,-81.4071454
1509971172.826,28.6832071,-81.4069448
1509972021.114,28.6813098,-81.4072186
1509972177.0,28.680019,-81.4026689
1509972321.0,28.6726497,-81.3976913
1509972481.0,28.6687483,-81.3834348
1509972660.999,28.6638096,-81.3723667
1509972805.999,28.66313,-81.3622706
1509972959.454,28.6631709,-81.3586966
1509973081.998,28.6618023,-81.3436558
1509973226.998,28.6566914,-81.3349645
1509973362.999,28.6470163,-81.3090214
1509973491.0,28.6475035,-81.2807838
1509973618.223,28.6475843,-81.2622059
1509973772.256,28.6485375,-81.2447046
1509973962.002,28.6481451,-81.2405856
1509974120.002,28.6481833,-81.2345834
1509974296.998,28.6464358,-81.2312342
1509974436.998,28.6407427,-81.2274812
1509974554.354,28.6410116,-81.2092361
1509974703.367,28.625456,-81.2080129
1509974897.998,28.6098693,-81.2076911
1509974943.998,28.6000864,-81.208131
1509975027.0,28.5996808,-81.2082909
1509975246.001,28.6000797,-81.2081289
1509975396.361,28.5979406,-81.2046754
1509975547.999,28.5972006,-81.2008739
1509975849.0,28.5972221,-81.2008314
1509977053.169,28.5971959,-81.2007529
1509978308.143,28.5971185,-81.2008808
1509978388.755,28.5989521,-81.2006142
1509978395.719,28.5986865,-81.2008056
1509978640.508,28.6005404,-81.1994342
1509978749.183,28.5989521,-81.2006142
1509978752.711,28.6010118,-81.1993121
1509979443.281,28.6008844,-81.1994011
1509979646.659,28.6010642,-81.1991734
1509981268.727,28.6008518,-81.1994241
1509981795.778,28.6009478,-81.1992372
1509981974.929,28.6001673,-81.1999121
1509982058.956,28.6006431,-81.1994881
1509982130.92,28.5981762,-81.1999003
1509982143.845,28.5974952,-81.1999779
1509982487.726,28.5972326,-81.2008805
1509982682.01,28.5973015,-81.2008224
1509982814.211,28.5970152,-81.2007376
1509984754.165,28.5964386,-81.2010535
1509985175.348,28.5965589,-81.2002902
1509985178.335,28.5975552,-81.2010791
1509985443.317,28.5993389,-81.200467
1509985711.605,28.5995964,-81.2007914
1509986838.268,28.5995811,-81.2008006
1509989514.283,28.5995809,-81.2007679
1509989642.399,28.5988553,-81.2009235
1509989826.699,28.5971572,-81.2008413
1509990205.311,28.5984536,-81.2054662
1509990626.521,28.5975779,-81.2466249
1509990843.514,28.6433552,-81.2392702
1509991196.207,28.7403068,-81.2561813
1509991394.386,28.7769873,-81.296275
1509991562.194,28.7874967,-81.3079653
1509991706.233,28.7965702,-81.3113843
1509991829.452,28.7965911,-81.3112322
1509992018.872,28.7966902,-81.3116045
1510002926.999,28.7968054,-81.3115501
1510003461.176,28.7966152,-81.3114889
1510003574.23,28.7950763,-81.3103151
1510003715.359,28.7864402,-81.3059698
1510003837.412,28.7738373,-81.292516
1510004000.876,28.7436725,-81.2603364
1510004306.999,28.6618118,-81.2299656
1510004442.999,28.6251999,-81.251762
1510004578.341,28.5981669,-81.2525111
1510004752.478,28.5973355,-81.2460183
1510004880.007,28.5974053,-81.233125
1510005186.669,28.5970878,-81.2006896
1510005259.917,28.5971203,-81.2009045
1510005518.287,28.5973241,-81.2010031
1510005639.996,28.5966291,-81.1994757
1510005779.359,28.598343,-81.2066664
1510005930.348,28.5978474,-81.2084392
1510006056.998,28.5977065,-81.2270181
1510006250.0,28.597744,-81.2365215
1510006380.314,28.5976638,-81.2398029
1510006548.725,28.5975427,-81.2444686
1510006717.337,28.6117483,-81.258368
1510006902.051,28.654287,-81.2331543
1510007226.764,28.7416675,-81.257828
1510007551.84,28.7864253,-81.3049417
1510007714.071,28.7966978,-81.3115226
1510007855.168,28.7968165,-81.3114553
1510008032.852,28.7967775,-81.3115775
1510017187.437,28.7959893,-81.3111461
1510017194.544,28.7965454,-81.3114444
1510017339.329,28.7882328,-81.3164517
1510017657.986,28.7865124,-81.3538201
1510017974.231,28.7177231,-81.3771593
1510018290.666,28.6813221,-81.406071
1510018477.655,28.6832444,-81.4067837
1510018904.064,28.6829714,-81.4070636
1510018908.577,28.6831102,-81.4070477
1510020520.519,28.683151,-81.4070287
1510059895.62,28.6831985,-81.4071003
1510060841.108,28.6752442,-81.4024859
1510060969.998,28.67267,-81.3913482
1510061103.998,28.6690769,-81.3775314
1510061321.336,28.66374,-81.3722358
1510061458.998,28.6631554,-81.3593821
1510061584.998,28.6626235,-81.3445583
1510061737.359,28.6610621,-81.3426225
1510061873.333,28.6518519,-81.3291361
1510062018.999,28.6292802,-81.3177888
1510062261.999,28.6251683,-81.315438
1510062405.999,28.623474,-81.285467
1510062524.0,28.6132862,-81.278587
1510062730.304,28.598239,-81.2656744
1510062853.301,28.5972347,-81.2559189
1510062981.288,28.5974448,-81.2397135
1510063152.315,28.5975539,-81.2281713
1510063272.331,28.5975605,-81.2207193
1510063404.999,28.599768,-81.2082677
1510063554.0,28.6002934,-81.2085807
1510065736.068,28.5996708,-81.2003879
1510066201.099,28.5998145,-81.2003668
1510069542.004,28.599706,-81.2004307
1510071297.391,28.6224512,-81.2078035
1510071626.642,28.6693772,-81.2076577
1510072176.0,28.7190703,-81.1160708
1510072490.721,28.7639495,-81.1492247
1510072951.906,28.7860067,-81.1560734
1510072959.992,28.7859179,-81.1560942
1510077771.234,28.7862259,-81.1562515
1510077896.831,28.786179,-81.1561063
1510091506.635,28.7863419,-81.1560703
1510091811.887,28.7861089,-81.1561233
1510093441.927,28.7861155,-81.1561182
1510093525.883,28.7848464,-81.1549237
1510093772.861,28.7720357,-81.1488332
1510093947.105,28.7735898,-81.1601483
1510094075.0,28.78705,-81.186978
1510094269.392,28.7853671,-81.2127558
1510094404.999,28.7607237,-81.2191419
1510094550.421,28.7601805,-81.2433517
1510094711.998,28.7598554,-81.2661211
1510094875.393,28.756766,-81.2693203
1510094995.406,28.743357,-81.2600572
1510095117.399,28.7258068,-81.2469606
1510095249.419,28.705972,-81.2359409
1510095381.999,28.6761048,-81.2261446
1510095517.0,28.6431242,-81.2398754
1510095639.0,28.6173434,-81.2587359
1510095758.0,28.5890206,-81.2543694
1510095924.0,28.5683576,-81.2733905
1510096104.501,28.568401,-81.2854176
1510096245.998,28.5674184,-81.2928744
1510096373.999,28.5658396,-81.2976196
1510096523.999,28.5536764,-81.321596
1510096652.999,28.5535423,-81.3333287
1510097414.281,28.5530988,-81.3513437
1510097662.144,28.5525841,-81.3647376
1510097828.444,28.5521994,-81.3648059
1510098167.084,28.552585,-81.3647328
1510098180.998,28.5526293,-81.3648439
1510099651.865,28.5532359,-81.3810495
1510099968.78,28.60229,-81.386271
1510100284.997,28.6685779,-81.3884685
1510100601.808,28.7338342,-81.3710739
1510100915.539,28.7561943,-81.3474562
1510101231.831,28.7854677,-81.3429178
1510101542.854,28.7967805,-81.3114749
1510101547.839,28.7967988,-81.3114749
1510104083.307,28.7967345,-81.3115325
1510139761.654,28.7967108,-81.3115561
1510139883.999,28.7966735,-81.3115868
1510141234.0,28.7967483,-81.3115841
1510142434.999,28.7966619,-81.3115361
1510142644.999,28.7966941,-81.3115498
1510143560.905,28.7492526,-81.2654809
1510143863.999,28.6944171,-81.2296171
1510143997.999,28.6645847,-81.2287798
1510144127.998,28.6404315,-81.2415
1510144261.998,28.6247772,-81.2546242
1510144393.999,28.6139161,-81.258628
1510144526.0,28.5980833,-81.2525352
1510144655.0,28.5974013,-81.2425082
1510144809.0,28.5976043,-81.2147034
1510145067.0,28.599723,-81.2082609
1510145109.0,28.5997603,-81.2081738
1510145476.999,28.5998032,-81.2081403
1510145624.313,28.598538,-81.2061074
1510145778.998,28.5967591,-81.201046
1510146088.999,28.5967464,-81.2010818
1510147288.997,28.5965574,-81.2009984
1510147478.999,28.5967423,-81.2010301
1510147495.798,28.5980894,-81.2011515
1510147705.233,28.6001948,-81.199818
1510149970.291,28.5989759,-81.2006577
1510153700.092,28.6012912,-81.1990353
1510154599.936,28.601138,-81.1990511
1510154601.479,28.6007486,-81.1991038
1510154757.281,28.5999891,-81.2010382
1510155183.638,28.5968488,-81.2009796
1510155493.999,28.5967548,-81.2009795
1510157572.2,28.5967943,-81.2009884
1510162680.118,28.5982796,-81.2150903
1510162838.363,28.5977103,-81.2166141
1510162959.302,28.5977097,-81.2269914
1510163095.367,28.5992993,-81.2480954
1510163241.999,28.6301225,-81.2456034
1510163365.363,28.6616774,-81.2296608
